2019-6-20,19:57:25,15.90,58,0,100,0,0
2019-6-25,12:4:53,28.40,36,57,0,0
2019-6-25,12:9:54,28.60,36,56,0,0
2019-6-25,12:14:55,28.70,35,56,0,0
2019-6-25,12:19:57,28.80,35,56,0,0
2019-6-25,12:24:58,29.00,35,56,0,0
2019-6-25,12:29:59,29.20,35,56,0,0
2019-6-25,12:35:0,29.40,34,55,0,0
2019-6-25,12:40:1,29.60,34,56,0,0
2019-6-25,12:45:2,29.90,33,56,0,0
2019-6-25,12:50:3,30.10,33,56,0,0
2019-6-25,12:55:5,30.30,33,56,0,0
2019-6-25,13:0:6,30.40,32,56,0,0
2019-6-25,13:5:7,30.50,32,56,0,0
2019-6-25,13:10:8,30.60,31,55,0,0
2019-6-25,13:15:9,30.90,31,56,0,0
2019-6-25,13:20:10,30.90,31,55,0,0
2019-6-25,13:25:11,31.10,32,55,0,0
2019-6-25,13:30:13,31.50,31,55,0,0
2019-6-25,13:35:14,31.80,31,55,0,0
2019-6-25,13:40:15,31.90,30,55,0,0
2019-6-25,13:45:16,32.30,30,55,0,0
2019-6-25,13:50:17,32.50,29,54,0,0
2019-6-25,13:55:18,32.90,28,55,0,0
2019-6-25,14:0:19,33.00,29,55,0,0
2019-6-25,14:5:20,33.10,28,55,0,0
2019-6-25,14:10:22,33.20,27,55,0,0
2019-6-25,14:15:23,33.20,28,55,0,0
2019-6-25,14:20:24,33.20,27,54,0,0
2019-6-25,14:25:25,33.30,27,54,0,0
2019-6-25,14:30:26,33.50,26,54,0,0
2019-6-25,14:35:27,33.50,26,54,0,0
2019-6-25,14:40:28,33.60,26,53,0,0
2019-6-25,14:45:29,33.90,26,53,0,0
2019-6-25,14:50:31,34.00,26,53,0,0
2019-6-25,14:55:32,34.10,25,53,0,0
2019-6-25,15:0:33,34.30,24,53,0,0
2019-6-25,15:5:34,34.50,23,53,0,0
2019-6-25,15:10:35,34.70,23,53,0,0
2019-6-25,15:15:36,34.70,22,54,0,0
2019-6-25,15:20:37,34.70,22,54,0,0
2019-6-25,15:25:38,34.70,23,54,0,0
2019-6-25,15:30:40,34.50,23,55,0,0
2019-6-25,15:35:41,34.50,24,55,0,0
2019-6-25,15:40:42,34.30,24,55,0,0
2019-6-25,15:45:43,34.00,24,56,0,0
2019-6-25,15:50:44,33.60,23,56,0,0
2019-6-25,15:55:45,33.30,23,56,0,0
2019-6-25,16:0:46,32.60,22,56,0,0
2019-6-25,16:5:47,32.20,23,56,0,0
2019-6-25,16:10:49,31.60,24,57,0,0
2019-6-25,16:15:50,31.20,26,57,0,0
2019-6-25,16:20:51,30.70,25,58,0,0
2019-6-25,16:25:52,30.20,27,57,0,0
2019-6-25,16:30:53,29.80,29,57,0,0
2019-6-25,16:35:54,29.50,30,57,0,0
2019-6-25,16:40:55,29.10,30,58,0,0
2019-6-25,16:45:57,28.90,31,58,0,0
2019-6-25,16:50:58,28.60,32,58,0,0
2019-6-25,16:55:59,28.30,33,58,0,0
2019-6-25,17:1:0,28.10,33,58,0,0
2019-6-25,17:6:1,27.90,33,58,0,0
2019-6-25,17:11:2,27.60,33,58,0,0
2019-6-25,17:16:3,27.40,34,58,0,0
2019-6-25,17:21:5,27.30,35,58,0,0
2019-6-25,17:26:6,27.10,35,58,0,0
2019-6-25,17:31:7,26.90,36,58,0,0
2019-6-25,17:36:8,26.90,36,58,0,0
2019-6-25,17:41:9,26.70,36,58,0,0
2019-6-25,17:46:10,26.60,36,58,0,0
2019-6-25,17:51:12,26.60,36,58,0,0
2019-6-25,17:56:13,26.40,37,58,0,0
2019-6-25,18:1:14,26.30,37,58,0,0
2019-6-25,18:6:15,26.30,37,58,0,0
2019-6-25,18:11:16,26.30,37,58,0,0
2019-6-25,18:16:17,26.10,38,58,0,0
2019-6-25,18:21:18,26.10,38,58,0,0
2019-6-25,18:26:20,26.10,38,58,0,0
2019-6-25,18:31:21,26.10,38,58,0,0
2019-6-25,18:36:22,26.10,38,58,0,0
2019-6-25,18:41:23,26.30,38,58,0,0
2019-6-25,18:46:24,26.50,38,58,0,0
2019-6-25,18:51:25,26.70,38,58,0,0
2019-6-25,18:56:27,26.90,37,58,0,0
2019-6-25,19:1:28,27.30,36,57,0,0
2019-6-25,19:6:29,27.90,34,57,0,0
2019-6-25,19:11:30,28.30,35,57,0,0
2019-6-25,19:16:31,28.80,33,57,0,0
2019-6-25,19:21:32,29.20,33,57,0,0
2019-6-25,19:26:33,29.50,32,57,0,0
2019-6-25,19:31:35,29.60,32,57,0,0
2019-6-25,19:36:36,29.40,32,57,0,0
2019-6-25,19:41:37,29.40,32,57,0,0
2019-6-25,19:46:38,29.20,32,57,0,0
2019-6-25,19:51:39,29.10,32,57,0,0
2019-6-25,19:56:40,29.10,32,57,0,0
2019-6-25,20:1:42,29.00,34,58,0,0
2019-6-25,20:6:43,28.70,31,58,0,0
2019-6-25,20:11:44,28.40,32,58,0,0
2019-6-25,20:16:45,28.10,32,58,0,0
2019-6-25,20:21:46,27.90,32,58,0,0
2019-6-25,20:26:47,27.60,32,58,0,0
2019-6-25,20:31:48,27.50,33,58,0,0
2019-6-25,20:36:50,27.30,34,58,0,0
2019-6-25,20:41:51,27.10,34,58,0,0
2019-6-25,20:46:52,26.90,34,58,0,0
2019-6-25,20:51:53,26.60,36,58,0,0
2019-6-25,20:56:54,26.40,36,58,0,0
2019-6-25,21:1:55,26.20,37,58,0,0
2019-6-25,21:6:57,26.00,37,59,0,0
2019-6-25,21:11:58,25.80,37,58,0,0
2019-6-25,21:16:59,25.60,37,59,0,0
2019-6-25,21:22:0,25.30,38,59,0,0
2019-6-25,21:27:1,25.10,38,59,0,0
2019-6-25,21:32:2,24.90,39,59,0,0
2019-6-25,21:37:4,24.80,39,59,0,0
2019-6-25,21:42:5,24.50,40,59,0,0
2019-6-25,21:47:6,24.40,40,59,0,0
2019-6-25,21:52:7,24.20,41,59,0,0
2019-6-25,21:57:8,24.00,42,59,0,0
2019-6-25,22:2:9,23.90,42,59,0,0
2019-6-25,22:7:11,23.80,42,59,0,0
2019-6-25,22:12:12,23.60,43,59,0,0
2019-6-25,22:17:13,23.40,43,60,0,0
2019-6-25,22:22:14,23.20,44,60,0,0
2019-6-25,22:27:15,23.10,44,59,0,0
2019-6-25,22:32:16,22.90,45,60,0,0
2019-6-25,22:37:18,22.90,45,59,0,0
2019-6-25,22:42:19,22.70,46,59,0,0
2019-6-25,22:47:20,22.50,46,60,0,0
2019-6-25,22:52:21,22.40,47,60,0,0
2019-6-25,22:57:22,22.20,47,60,0,0
2019-6-25,23:2:23,22.20,48,60,0,0
2019-6-25,23:7:25,22.00,48,60,0,0
2019-6-25,23:12:26,21.90,47,60,0,0
2019-6-25,23:17:27,21.80,48,60,0,0
2019-6-25,23:22:28,21.70,48,60,0,0
2019-6-25,23:27:29,21.60,48,60,0,0
2019-6-25,23:32:31,21.40,49,60,0,0
2019-6-25,23:37:32,21.40,49,60,0,0
2019-6-25,23:42:33,21.20,49,60,0,0
2019-6-25,23:47:34,21.20,49,60,0,0
2019-6-25,23:52:35,21.00,50,60,0,0
2019-6-25,23:57:36,20.90,49,61,0,0
2019-6-26,0:2:38,20.80,50,61,0,0
2019-6-26,0:7:39,20.70,50,60,0,0
2019-6-26,0:12:40,20.60,50,61,0,0
2019-6-26,0:17:41,20.40,51,60,0,0
2019-6-26,0:22:42,20.40,51,61,0,0
2019-6-26,0:27:44,20.30,51,61,0,0
2019-6-26,0:32:45,20.10,52,61,0,0
2019-6-26,0:37:46,20.00,52,61,0,0
2019-6-26,0:42:47,20.00,52,61,0,0
2019-6-26,0:47:48,19.90,53,61,0,0
2019-6-26,0:52:49,19.80,53,61,0,0
2019-6-26,0:57:51,19.70,53,61,0,0
2019-6-26,1:2:52,19.70,53,61,0,0
2019-6-26,1:7:53,19.60,54,61,0,0
2019-6-26,1:12:54,19.50,54,62,0,0
2019-6-26,1:17:55,19.40,54,62,0,0
2019-6-26,1:22:57,19.40,54,61,0,0
2019-6-26,1:27:58,19.40,55,61,0,0
2019-6-26,1:32:59,19.30,55,61,0,0
2019-6-26,1:38:0,19.30,55,61,0,0
2019-6-26,1:43:1,19.30,55,61,0,0
2019-6-26,1:48:3,19.20,55,62,0,0
2019-6-26,1:53:4,19.20,56,62,0,0
2019-6-26,1:58:5,19.20,56,62,0,0
2019-6-26,2:3:6,19.10,56,61,0,0
2019-6-26,2:8:7,19.10,56,62,0,0
2019-6-26,2:13:9,19.10,56,62,0,0
2019-6-26,2:18:10,19.10,56,61,0,0
2019-6-26,2:23:11,19.10,56,61,0,0
2019-6-26,2:28:12,19.10,56,62,0,0
2019-6-26,2:33:13,19.00,56,62,0,0
2019-6-26,2:38:15,19.00,57,62,0,0
2019-6-26,2:43:16,19.00,57,62,0,0
2019-6-26,2:48:17,19.00,57,62,0,0
2019-6-26,2:53:18,19.00,57,62,0,0
2019-6-26,2:58:19,19.00,57,62,0,0
2019-6-26,3:3:21,19.00,57,62,0,0
2019-6-26,3:8:22,19.00,57,62,0,0
2019-6-26,3:13:23,19.00,57,62,0,0
2019-6-26,3:18:24,19.00,57,62,0,0
2019-6-26,3:23:25,19.00,57,62,0,0
2019-6-26,3:28:26,18.90,57,61,0,0
2019-6-26,3:33:28,18.90,57,62,0,0
2019-6-26,3:38:29,18.90,57,62,0,0
2019-6-26,3:43:30,18.90,57,62,0,0
2019-6-26,3:48:31,18.90,57,62,0,0
2019-6-26,3:53:32,18.90,57,62,0,0
2019-6-26,3:58:34,18.90,57,62,0,0
2019-6-26,4:3:35,18.80,57,62,0,0
2019-6-26,4:8:36,18.80,58,62,0,0
2019-6-26,4:13:37,18.70,58,62,0,0
2019-6-26,4:18:38,18.70,58,62,0,0
2019-6-26,4:23:40,18.60,58,62,0,0
2019-6-26,4:28:41,18.50,58,62,0,0
2019-6-26,4:33:42,18.50,58,62,0,0
2019-6-26,4:38:43,18.40,58,62,0,0
2019-6-26,4:43:44,18.30,59,62,0,0
2019-6-26,4:48:46,18.30,59,62,0,0
2019-6-26,4:53:47,18.20,59,62,0,0
2019-6-26,4:58:48,18.10,59,62,0,0
2019-6-26,5:3:49,18.10,59,62,0,0
2019-6-26,5:8:50,18.00,59,62,0,0
2019-6-26,5:13:52,17.90,59,62,0,0
2019-6-26,5:18:53,17.90,59,62,0,0
2019-6-26,5:23:54,17.80,59,62,0,0
2019-6-26,5:28:55,17.70,59,62,0,0
2019-6-26,5:33:56,17.70,59,62,0,0
2019-6-26,5:38:58,17.70,60,62,0,0
2019-6-26,5:43:59,17.70,60,62,0,0
2019-6-26,5:49:0,17.70,60,62,0,0
2019-6-26,5:54:1,17.60,60,62,0,0
2019-6-26,5:59:2,17.60,60,62,0,0
2019-6-26,6:4:4,17.60,60,62,0,0
2019-6-26,6:9:5,17.60,60,62,0,0
2019-6-26,6:14:6,17.60,60,62,0,0
2019-6-26,6:19:7,17.60,60,62,0,0
2019-6-26,6:24:8,17.50,60,62,0,0
2019-6-26,6:29:10,17.50,60,62,0,0
2019-6-26,6:34:11,17.50,60,62,0,0
2019-6-26,6:39:12,17.50,60,62,0,0
2019-6-26,6:44:13,17.50,60,62,0,0
2019-6-26,6:49:14,17.40,60,62,0,0
2019-6-26,6:54:16,17.40,60,62,0,0
2019-6-26,6:59:17,17.40,60,62,0,0
2019-6-26,7:4:18,17.40,60,62,0,0
2019-6-26,7:9:19,17.40,60,62,0,0
2019-6-26,7:14:20,17.40,60,62,0,0
2019-6-26,7:19:22,17.50,60,62,0,0
2019-6-26,7:24:23,17.60,60,62,0,0
2019-6-26,7:29:24,17.60,60,62,0,0
2019-6-26,7:34:25,17.70,60,62,0,0
2019-6-26,7:39:26,17.70,60,62,0,0
2019-6-26,7:44:28,17.90,59,62,0,0
2019-6-26,7:49:29,17.90,59,62,0,0
2019-6-26,7:54:30,18.10,60,61,0,0
2019-6-26,7:59:31,18.30,59,61,0,0
2019-6-26,8:4:32,18.60,58,61,0,0
2019-6-26,8:9:34,20.30,54,61,0,0
2019-6-26,8:14:35,21.40,51,61,0,0
2019-6-26,8:19:36,20.80,52,61,0,0
2019-6-26,8:24:37,21.70,51,60,0,0
2019-6-26,8:29:38,21.80,49,60,0,0
2019-6-26,8:34:40,22.30,49,60,0,0
2019-6-26,8:39:41,22.50,49,61,0,0
2019-6-26,8:44:42,23.60,46,60,0,0
2019-6-26,8:49:43,22.90,48,61,0,0
2019-6-26,8:54:44,22.60,49,61,0,0
2019-6-26,8:59:46,22.40,50,60,0,0
2019-6-26,9:4:47,22.20,51,60,0,0
2019-6-26,9:9:48,22.10,52,60,0,0
2019-6-26,9:14:49,22.10,52,60,0,0
2019-6-26,9:19:50,22.10,53,60,0,0
2019-6-26,9:24:51,22.30,52,60,0,0
2019-6-26,9:29:53,22.40,53,60,0,0
2019-6-26,9:34:54,22.40,53,60,0,0
2019-6-26,9:39:55,22.50,52,60,0,0
2019-6-26,9:44:56,22.60,53,59,0,0
2019-6-26,9:49:57,22.80,53,59,0,0
2019-6-26,9:54:59,22.90,52,59,0,0
2019-6-26,10:0:0,23.10,53,59,0,0
2019-6-26,10:5:1,23.30,52,59,0,0
2019-6-26,10:10:2,23.60,52,59,0,0
2019-6-26,10:15:3,23.90,52,59,0,0
2019-6-26,10:20:4,24.10,51,59,0,0
2019-6-26,10:25:6,24.30,50,58,0,0
2019-6-26,10:30:7,24.50,49,59,0,0
2019-6-26,10:35:8,24.60,48,58,0,0
2019-6-26,10:40:9,24.90,47,58,0,0
2019-6-26,10:45:10,25.10,47,58,0,0
2019-6-26,10:50:11,25.30,46,58,0,0
2019-6-26,10:55:13,25.50,45,58,0,0
2019-6-26,11:0:14,25.70,45,58,0,0
2019-6-26,11:5:15,25.80,44,58,0,0
2019-6-26,11:10:16,26.00,44,58,0,0
2019-6-26,11:15:17,26.10,44,58,0,0
2019-6-26,11:20:18,26.20,44,58,0,0
2019-6-26,11:25:20,26.40,43,58,0,0
2019-6-26,11:30:21,26.50,43,58,0,0
2019-6-26,11:35:22,26.60,42,58,0,0
2019-6-26,11:40:23,26.60,42,58,0,0
2019-6-26,11:45:24,26.80,42,58,0,0
2019-6-26,11:50:25,27.00,41,58,0,0
2019-6-26,11:55:27,27.10,41,58,0,0
2019-6-26,12:0:28,27.20,41,57,0,0
2019-6-26,12:5:29,27.40,40,57,0,0
2019-6-26,12:10:30,27.70,40,57,0,0
2019-6-26,12:15:31,28.00,40,56,0,0
2019-6-26,12:20:32,28.40,39,56,0,0
2019-6-26,12:25:34,28.80,39,57,0,0
2019-6-26,12:30:35,29.00,39,56,0,0
2019-6-26,12:35:36,29.20,38,56,0,0
2019-6-26,12:40:37,29.40,37,56,0,0
2019-6-26,12:45:38,29.60,37,56,0,0
2019-6-26,12:50:39,29.90,36,56,0,0
2019-6-26,12:55:40,30.10,35,56,0,0
2019-6-26,13:0:42,30.60,35,56,0,0
2019-6-26,13:5:43,30.90,34,56,0,0
2019-6-26,13:10:44,31.10,34,56,0,0
2019-6-26,13:15:45,31.40,34,56,0,0
2019-6-26,13:20:46,31.70,33,55,0,0
2019-6-26,13:25:47,31.90,33,55,0,0
2019-6-26,13:30:48,32.20,32,55,0,0
2019-6-26,13:35:50,32.40,32,55,0,0
2019-6-26,13:40:51,32.60,31,55,0,0
2019-6-26,13:45:52,32.60,31,55,0,0
2019-6-26,13:50:53,32.90,30,55,0,0
2019-6-26,13:55:54,33.10,31,55,0,0
2019-6-26,14:0:55,33.40,31,54,0,0
2019-6-26,14:5:56,33.60,31,55,0,0
2019-6-26,14:10:57,33.70,30,55,0,0
2019-6-26,14:15:59,33.60,30,54,0,0
2019-6-26,14:21:0,33.70,29,55,0,0
2019-6-26,14:26:1,33.70,29,55,0,0
2019-6-26,14:31:2,33.70,29,54,0,0
2019-6-26,14:36:3,33.90,29,55,0,0
2019-6-26,14:41:4,33.90,29,55,0,0
2019-6-26,14:46:5,33.80,29,55,0,0
2019-6-26,14:51:6,33.80,29,55,0,0
2019-6-26,14:56:8,33.70,29,55,0,0
2019-6-26,15:1:9,33.60,29,54,0,0
2019-6-26,15:6:10,33.60,29,54,0,0
2019-6-26,15:11:11,33.60,29,54,0,0
2019-6-26,15:16:12,33.70,29,53,0,0
2019-6-26,15:21:13,33.90,28,53,0,0
2019-6-26,15:26:14,34.10,28,53,0,0
2019-6-26,15:31:15,34.10,28,53,0,0
2019-6-26,15:36:17,34.20,28,52,0,0
2019-6-26,15:41:18,34.40,28,52,0,0
2019-6-26,15:46:19,34.70,27,51,0,0
2019-6-26,15:51:20,34.90,27,53,0,0
2019-6-26,15:56:21,35.00,26,53,0,0
2019-6-26,16:1:22,35.00,25,53,0,0
2019-6-26,16:6:23,35.00,25,52,0,0
2019-6-26,16:11:24,35.10,25,50,0,0
2019-6-26,16:16:25,35.40,25,53,0,0
2019-6-26,16:21:27,35.50,24,53,0,0
2019-6-26,16:26:28,35.50,24,52,0,0
2019-6-26,16:31:29,35.50,24,53,0,0
2019-6-26,16:36:30,35.40,24,54,0,0
2019-6-26,16:41:31,35.20,24,54,0,0
2019-6-26,16:46:32,35.00,24,54,0,0
2019-6-26,16:51:33,34.90,25,54,0,0
2019-6-26,16:56:34,34.70,25,55,0,0
2019-6-26,17:1:36,34.70,25,55,0,0
2019-6-26,17:6:37,34.40,26,55,0,0
2019-6-26,17:11:38,34.30,26,55,0,0
2019-6-26,17:16:39,34.00,26,55,0,0
2019-6-26,17:21:40,33.60,27,55,0,0
2019-6-26,17:26:41,33.40,27,55,0,0
2019-6-26,17:31:42,33.10,27,55,0,0
2019-6-26,17:36:43,32.90,27,55,0,0
2019-6-26,17:41:45,32.60,27,55,0,0
2019-6-26,17:46:46,32.30,27,55,0,0
2019-6-26,17:51:47,32.30,27,55,0,0
2019-6-26,17:56:48,32.30,27,55,0,0
2019-6-26,18:1:49,32.50,28,55,0,0
2019-6-26,18:6:50,32.60,27,55,0,0
2019-6-26,18:11:51,32.80,27,55,0,0
2019-6-26,18:16:52,33.00,28,55,0,0
2019-6-26,18:21:54,33.10,27,55,0,0
2019-6-26,18:26:55,33.10,27,55,0,0
2019-6-26,18:31:56,33.10,27,55,0,0
2019-6-26,18:36:57,33.00,27,55,0,0
2019-6-26,18:41:58,32.90,26,55,0,0
2019-6-26,18:46:59,32.60,27,55,0,0
2019-6-26,18:52:0,32.40,28,56,0,0
2019-6-26,18:57:1,32.10,28,56,0,0
2019-6-26,19:2:3,32.10,29,56,0,0
2019-6-26,19:7:4,32.10,29,56,0,0
2019-6-26,19:12:5,32.20,28,56,0,0
2019-6-26,19:17:6,32.30,28,55,0,0
2019-6-26,19:22:7,32.50,27,56,0,0
2019-6-26,19:27:8,32.40,27,55,0,0
2019-6-26,19:32:9,32.30,28,56,0,0
2019-6-26,19:37:10,32.10,28,56,0,0
2019-6-26,19:42:12,31.90,29,56,0,0
2019-6-26,19:47:13,31.70,29,56,0,0
2019-6-26,19:52:14,31.50,30,56,0,0
2019-6-26,19:57:15,31.30,30,56,0,0
2019-6-26,20:2:16,31.10,31,56,0,0
2019-6-26,20:7:17,30.90,31,56,0,0
2019-6-26,20:12:18,30.60,31,56,0,0
2019-6-26,20:17:20,30.40,32,56,0,0
2019-6-26,20:22:21,30.10,32,56,0,0
2019-6-26,20:27:22,29.90,33,56,0,0
2019-6-26,20:32:23,29.70,33,56,0,0
2019-6-26,20:37:24,29.60,33,57,0,0
2019-6-26,20:42:25,29.50,34,57,0,0
2019-6-26,20:47:26,29.20,34,57,0,0
2019-6-26,20:52:28,29.00,34,57,0,0
2019-6-26,20:57:29,28.90,34,57,0,0
2019-6-26,21:2:30,28.60,34,57,0,0
2019-6-26,21:7:31,28.50,34,57,0,0
2019-6-26,21:12:32,28.30,35,57,0,0
2019-6-26,21:17:33,28.10,35,57,0,0
2019-6-26,21:22:34,27.90,35,58,0,0
2019-6-26,21:27:36,27.70,35,58,0,0
2019-6-26,21:32:37,27.50,36,58,0,0
2019-6-26,21:37:38,27.30,36,58,0,0
2019-6-26,21:42:39,27.10,37,58,0,0
2019-6-26,21:47:40,26.90,37,58,0,0
2019-6-26,21:52:41,26.60,38,58,0,0
2019-6-26,21:57:43,26.40,38,58,0,0
2019-6-26,22:2:44,26.30,39,58,0,0
2019-6-26,22:7:45,26.00,40,58,0,0
2019-6-26,22:12:46,25.70,39,58,0,0
2019-6-26,22:17:47,25.50,40,58,0,0
2019-6-26,22:22:48,25.40,40,59,0,0
2019-6-26,22:27:49,25.10,41,59,0,0
2019-6-26,22:32:51,24.90,41,59,0,0
2019-6-26,22:37:52,24.80,42,59,0,0
2019-6-26,22:42:53,24.60,42,59,0,0
2019-6-26,22:47:54,24.40,43,59,0,0
2019-6-26,22:52:55,24.30,43,59,0,0
2019-6-26,22:57:56,24.10,44,59,0,0
2019-6-26,23:2:58,23.90,44,59,0,0
2019-6-26,23:7:59,23.80,44,59,0,0
2019-6-26,23:13:0,23.70,45,59,0,0
2019-6-26,23:18:1,23.50,45,59,0,0
2019-6-26,23:23:2,23.30,46,59,0,0
2019-6-26,23:28:4,23.20,46,59,0,0
2019-6-26,23:33:5,23.10,47,59,0,0
2019-6-26,23:38:6,23.00,47,59,0,0
2019-6-26,23:43:7,22.90,47,59,0,0
2019-6-26,23:48:8,22.80,48,59,0,0
2019-6-26,23:53:9,22.80,48,59,0,0
2019-6-26,23:58:11,22.60,48,59,0,0
2019-6-27,0:3:12,22.50,49,60,0,0
2019-6-27,0:8:13,22.50,49,60,0,0
2019-6-27,0:13:14,22.40,49,60,0,0
2019-6-27,0:18:15,22.40,50,60,0,0
2019-6-27,0:23:16,22.30,50,60,0,0
2019-6-27,0:28:18,22.30,50,60,0,0
2019-6-27,0:33:19,22.20,50,60,0,0
2019-6-27,0:38:20,22.10,50,60,0,0
2019-6-27,0:43:21,22.00,51,60,0,0
2019-6-27,0:48:22,22.00,51,60,0,0
2019-6-27,0:53:24,21.90,50,60,0,0
2019-6-27,0:58:25,21.80,51,60,0,0
2019-6-27,1:3:26,21.80,51,60,0,0
2019-6-27,1:8:27,21.70,51,60,0,0
2019-6-27,1:13:28,21.70,51,60,0,0
2019-6-27,1:18:29,21.60,51,60,0,0
2019-6-27,1:23:31,21.50,52,60,0,0
2019-6-27,1:28:32,21.50,52,60,0,0
2019-6-27,1:33:33,21.40,52,60,0,0
2019-6-27,1:38:34,21.40,53,60,0,0
2019-6-27,1:43:35,21.30,53,60,0,0
2019-6-27,1:48:37,21.30,53,60,0,0
2019-6-27,1:53:38,21.20,53,60,0,0
2019-6-27,1:58:39,21.20,53,60,0,0
2019-6-27,2:3:40,21.10,54,60,0,0
2019-6-27,2:8:41,21.00,54,60,0,0
2019-6-27,2:13:42,21.00,54,60,0,0
2019-6-27,2:18:44,21.00,54,60,0,0
2019-6-27,2:23:45,21.00,54,60,0,0
2019-6-27,2:28:46,20.90,53,60,0,0
2019-6-27,2:33:47,20.90,53,60,0,0
2019-6-27,2:38:48,20.90,54,60,0,0
2019-6-27,2:43:50,20.90,54,61,0,0
2019-6-27,2:48:51,20.90,54,60,0,0
2019-6-27,2:53:52,20.80,54,60,0,0
2019-6-27,2:58:53,20.80,54,61,0,0
2019-6-27,3:3:54,20.80,54,60,0,0
2019-6-27,3:8:55,20.70,54,61,0,0
2019-6-27,3:13:57,20.70,54,60,0,0
2019-6-27,3:18:58,20.70,54,60,0,0
2019-6-27,3:23:59,20.70,54,61,0,0
2019-6-27,3:29:0,20.70,55,61,0,0
2019-6-27,3:34:1,20.70,55,61,0,0
2019-6-27,3:39:3,20.60,55,61,0,0
2019-6-27,3:44:4,20.50,55,61,0,0
2019-6-27,3:49:5,20.50,55,61,0,0
2019-6-27,3:54:6,20.50,55,61,0,0
2019-6-27,3:59:7,20.40,55,60,0,0
2019-6-27,4:4:9,20.40,55,61,0,0
2019-6-27,4:9:10,20.40,55,61,0,0
2019-6-27,4:14:11,20.40,55,61,0,0
2019-6-27,4:19:12,20.40,55,61,0,0
2019-6-27,4:24:13,20.30,55,61,0,0
2019-6-27,4:29:15,20.30,55,60,0,0
2019-6-27,4:34:16,20.30,56,61,0,0
2019-6-27,4:39:17,20.20,56,61,0,0
2019-6-27,4:44:18,20.20,56,61,0,0
2019-6-27,4:49:19,20.20,56,61,0,0
2019-6-27,4:54:20,20.10,57,61,0,0
2019-6-27,4:59:22,20.00,57,61,0,0
2019-6-27,5:4:23,20.00,57,61,0,0
2019-6-27,5:9:24,20.00,57,61,0,0
2019-6-27,5:14:25,19.90,58,61,0,0
2019-6-27,5:19:26,19.90,58,62,0,0
2019-6-27,5:24:28,19.90,58,62,0,0
2019-6-27,5:29:29,19.80,58,62,0,0
2019-6-27,5:34:30,19.70,58,61,0,0
2019-6-27,5:39:31,19.70,58,61,0,0
2019-6-27,5:44:32,19.70,58,61,0,0
2019-6-27,5:49:34,19.70,59,62,0,0
2019-6-27,5:54:35,19.70,59,61,0,0
2019-6-27,5:59:36,19.60,59,62,0,0
2019-6-27,6:4:37,19.60,59,61,0,0
2019-6-27,6:9:38,19.50,59,62,0,0
2019-6-27,6:14:39,19.50,59,61,0,0
2019-6-27,6:19:41,19.50,59,61,0,0
2019-6-27,6:24:42,19.40,59,62,0,0
2019-6-27,6:29:43,19.30,60,62,0,0
2019-6-27,6:34:44,19.30,60,61,0,0
2019-6-27,6:39:45,19.30,60,62,0,0
2019-6-27,6:44:47,19.30,60,62,0,0
2019-6-27,6:49:48,19.30,60,62,0,0
2019-6-27,6:54:49,19.30,60,62,0,0
2019-6-27,6:59:50,19.20,60,62,0,0
2019-6-27,7:4:51,19.10,60,62,0,0
2019-6-27,7:9:53,19.10,60,62,0,0
2019-6-27,7:14:54,19.10,60,61,0,0
2019-6-27,7:19:55,19.10,60,62,0,0
2019-6-27,7:24:56,19.10,60,62,0,0
2019-6-27,7:29:57,19.10,60,62,0,0
2019-6-27,7:34:58,19.00,61,62,0,0
2019-6-27,7:39:59,19.00,61,62,0,0
2019-6-27,7:45:1,19.00,61,62,0,0
2019-6-27,7:50:2,19.00,61,62,0,0
2019-6-27,7:55:3,19.00,61,62,0,0
2019-6-27,8:0:4,19.00,61,62,0,0
2019-6-27,8:5:5,19.10,61,62,0,0
2019-6-27,8:10:7,19.10,61,62,0,0
2019-6-27,8:15:8,19.10,61,62,0,0
2019-6-27,8:20:9,19.10,62,62,0,0
2019-6-27,8:25:10,19.10,61,62,0,0
2019-6-27,8:30:11,19.10,61,62,0,0
2019-6-27,8:35:13,19.10,62,62,0,0
2019-6-27,8:40:14,19.10,62,62,0,0
2019-6-27,8:45:15,19.20,62,62,0,0
2019-6-27,8:50:16,19.20,61,62,0,0
2019-6-27,8:55:17,19.30,62,62,0,0
2019-6-27,9:0:18,19.30,61,62,0,0
2019-6-27,9:5:19,19.30,61,62,0,0
2019-6-27,9:10:21,19.30,61,62,0,0
2019-6-27,9:15:22,19.30,61,62,0,0
2019-6-27,9:20:23,19.30,61,62,0,0
2019-6-27,9:25:24,19.30,61,62,0,0
2019-6-27,9:30:25,19.30,61,62,0,0
2019-6-27,9:35:27,19.40,62,62,0,0
2019-6-27,9:40:28,19.40,61,62,0,0
2019-6-27,9:45:29,19.50,61,61,0,0
2019-6-27,9:50:30,19.50,61,62,0,0
2019-6-27,9:55:31,19.60,61,61,0,0
2019-6-27,10:0:32,19.70,61,61,0,0
2019-6-27,10:5:33,19.80,61,60,0,0
2019-6-27,10:10:34,19.80,61,61,0,0
2019-6-27,10:15:36,19.90,61,61,0,0
2019-6-27,10:20:37,20.00,61,61,0,0
2019-6-27,10:25:38,20.10,61,60,0,0
2019-6-27,10:30:39,20.20,60,61,0,0
2019-6-27,10:35:40,20.30,60,61,0,0
2019-6-27,10:40:42,20.30,60,61,0,0
